MRK563,0.000262888,Reinforcement
MRK564,0.000258867,Reinforcement
MRK565,0.000255349,Reinforcement
MRK566,0.144,Concrete
MRK567,0.000294053,Reinforcement
MRK568,0.000101536,Reinforcement
MRK569,0.000101536,Reinforcement
MRK570,0.000294053,Reinforcement
MRK571,0.000199051,Reinforcement
MRK572,0.144,Concrete
MRK573,0.000294053,Reinforcement
MRK574,0.000101536,Reinforcement
MRK575,0.000101536,Reinforcement
MRK576,0.000294053,Reinforcement
MRK577,0.000199051,Reinforcement
MRK578,0.144,Concrete
MRK579,0.000294053,Reinforcement
MRK580,0.000101536,Reinforcement
MRK581,0.000101536,Reinforcement
MRK582,0.000294053,Reinforcement
MRK583,0.000199051,Reinforcement
MRK584,0.002538407,Reinforcement
MRK585,0.015253061,Reinforcement
MRK586,0.015338512,Reinforcement
MRK587,0.003007886,Reinforcement
MRK588,0.002538407,Reinforcement
MRK589,0.015253061,Reinforcement
MRK590,0.015338512,Reinforcement
MRK591,0.003007886,Reinforcement
MRK592,0.006878831,Reinforcement
MRK593,0.006713458,Reinforcement
MRK594,0.006878831,Reinforcement
MRK595,0.006713458,Reinforcement
MRK596,1.71E-05,Reinforcement
MRK597,2.81E-05,Reinforcement
MRK598,3.97E-05,Reinforcement
MRK599,5.08E-05,Reinforcement
MRK600,6.18E-05,Reinforcement
MRK601,7.34E-05,Reinforcement
MRK602,8.44E-05,Reinforcement
MRK603,9.60E-05,Reinforcement
MRK604,0.000107065,Reinforcement
MRK605,0.000118627,Reinforcement
MRK606,0.000129685,Reinforcement
MRK607,0.000140743,Reinforcement
MRK608,0.010777925,Reinforcement
MRK609,0.001046025,Reinforcement
MRK610,0.00106412,Reinforcement
MRK611,0.001082718,Reinforcement
MRK612,0.001100814,Reinforcement
MRK613,0.00111891,Reinforcement
MRK614,0.001137005,Reinforcement
MRK615,0.001155603,Reinforcement
MRK616,0.001173699,Reinforcement
MRK617,0.001191795,Reinforcement
MRK618,0.00120989,Reinforcement
MRK619,0.002448934,Reinforcement
MRK620,1.71E-05,Reinforcement
MRK621,2.81E-05,Reinforcement
MRK622,3.97E-05,Reinforcement
MRK623,5.08E-05,Reinforcement
MRK624,6.18E-05,Reinforcement
MRK625,7.34E-05,Reinforcement
MRK626,8.44E-05,Reinforcement
MRK627,9.60E-05,Reinforcement
MRK628,0.000107065,Reinforcement
MRK629,0.000118627,Reinforcement
MRK630,0.000129685,Reinforcement
MRK631,0.000140743,Reinforcement
MRK632,0.010777925,Reinforcement
MRK633,0.001046025,Reinforcement
MRK634,0.00106412,Reinforcement
MRK635,0.001082718,Reinforcement
MRK636,0.001100814,Reinforcement
MRK637,0.00111891,Reinforcement
MRK638,0.001137005,Reinforcement
MRK639,0.001155603,Reinforcement
MRK640,0.001173699,Reinforcement
MRK641,0.001191795,Reinforcement
MRK642,0.00120989,Reinforcement
MRK643,0.002448934,Reinforcement
MRK644,0.001036714,Steel
MRK645,0.01873572,Steel
MRK646,0.01873572,Steel
MRK647,0.01873572,Steel
MRK648,0.01873572,Steel
MRK649,0.02181825,Timber
MRK650,0.02181825,Timber
MRK651,0.02181825,Timber
MRK652,0.02181825,Timber
MRK653,0.02181825,Timber
MRK654,0.02181825,Timber
MRK655,0.02181825,Timber
MRK656,0.02181825,Timber
MRK657,0.02181825,Timber
MRK658,0.02181825,Timber
MRK659,0.02181825,Timber
MRK660,0.02181825,Timber
MRK661,0.02181825,Timber
MRK662,0.0215025,Timber
MRK663,0.0215025,Timber
MRK664,0.0215025,Timber
MRK665,0.0215025,Timber
MRK666,0.0215025,Timber
MRK667,0.0215025,Timber
MRK668,0.0215025,Timber
MRK669,0.0215025,Timber
MRK670,0.0215025,Timber
MRK671,0.0215025,Timber
MRK672,0.0215025,Timber
MRK673,0.0215025,Timber
MRK674,0.0215025,Timber
MRK675,0.0215025,Timber
MRK676,0.0215025,Timber
MRK677,0.0215025,Timber
MRK678,0.0215025,Timber
MRK679,0.0215025,vv
MRK680,0.0215025,Timber
MRK681,0.0215025,Timber
MRK682,0.0215025,Timber
MRK683,0.0215025,Timber
MRK684,0.0215025,Timber
MRK685,0.0215025,Timber
MRK686,0.0215025,Timber
MRK687,0.0215025,Timber
MRK688,0.0215025,Timber
MRK689,0.0215025,Timber
MRK690,0.0215025,Timber
MRK691,0.0215025,Timber
MRK692,0.0215025,Timber
MRK693,0.0215025,Timber
MRK694,0.0215025,Timber
MRK695,0.0215025,Timber
MRK696,0.0215025,Timber
MRK697,0.0215025,Timber
MRK698,0.0215025,Timber
MRK699,0.0215025,Timber
MRK700,0.0215025,Timber
MRK701,0.02181825,Timber
MRK702,0.02181825,Timber
MRK703,0.02181825,Timber
MRK704,0.02181825,Timber
MRK705,0.02181825,Timber
MRK706,0.02181825,Timber
MRK707,0.02200125,Timber
MRK708,0.02095125,Timber
MRK709,0.02095125,Timber
MRK710,0.02095125,Timber
MRK711,0.02095125,Timber
MRK712,0.02095125,Timber
MRK713,0.02095125,Timber
MRK714,0.004928488,Steel
MRK715,0.004928488,Steel
MRK716,0.004928488,Steel
MRK717,0.004928488,Steel
MRK718,0.004928488,Steel
MRK719,0.004928488,Steel
MRK720,0.017137963,Steel
MRK721,0.042804425,Steel
MRK722,0.042804425,Steel
MRK723,0.017137963,Steel
MRK724,0.042804425,Steel
MRK725,0.042804425,Steel
MRK726,0.004928488,Steel
MRK727,0.004928488,Steel
MRK728,0.004928488,Steel
MRK729,0.004928488,Steel
MRK730,0.004928488,Steel
MRK731,0.00811561,Steel
MRK732,0.011505499,Steel
MRK733,0.144,Concrete
MRK734,0.000294053,Reinforcement
MRK735,0.000101536,Reinforcement
MRK736,0.000101536,Reinforcement
MRK737,0.000294053,Reinforcement
MRK738,0.000199051,Reinforcement
MRK739,0.009801332,Steel
MRK740,0.012868666,Steel
MRK741,0.009801332,Steel
MRK742,0.012868666,Steel
MRK743,0.009801332,Steel
MRK744,0.012868666,Steel
MRK745,0.009801332,Steel
MRK746,0.012868666,Steel
MRK747,0.022764384,Steel
MRK748,0.012868666,Steel
MRK749,0.022764384,Steel
MRK750,0.012868666,Steel
MRK751,0.011258885,Steel
MRK752,0.012868666,Steel
MRK753,0.011505499,Steel
MRK754,0.144,Concrete
MRK755,0.000294053,Reinforcement
MRK756,0.000101536,Reinforcement
MRK757,0.000101536,Reinforcement
MRK758,0.000294053,Reinforcement
MRK759,0.000199051,Reinforcement
MRK760,0.011258885,Steel
MRK761,0.012868666,Steel
MRK762,0.011505499,Steel
MRK763,0.144,Concrete
MRK764,0.000294053,Reinforcement
MRK765,0.000101536,Reinforcement
MRK766,0.000101536,Reinforcement
MRK767,0.000294053,Reinforcement
MRK768,0.000199051,Reinforcement
MRK769,0.00374287,Steel
MRK770,0.00374287,Steel
MRK771,0.00374287,Steel
MRK772,0.003743002,Steel
MRK773,0.003743002,Steel
MRK774,0.008818576,Reinforcement
MRK775,0.008818576,Reinforcement
MRK776,0.00849738,Reinforcement
MRK777,0.00849738,Reinforcement
MRK778,0.018129935,Steel
MRK779,0.004928488,Steel
